-1,log,begin header for RandD2_WSi_11jan13_1,true
-1,set,axis 1 conversion_factor,6897.92
-1,set,mandrel_axis,2
-1,set,axis 1 accel_decel,500000
-1,set,current_bilayer,0
-1,set,axis 2 conversion_factor,600.521
-1,set,run_name,RandD2_WSi_11jan13_1
-1,set,axis 2 steps_in_rev,36000
-1,set,platen_axis,1
-1,set,cathode 1 name,cathode 1
-1,set,axis 3 conversion_factor,251.98504
-1,set,current_sweep_iterations,0
-1,set,axis 3 accel_decel,50000
-1,set,N,2
-1,set,chamber_name,R&D2
-1,set,axis 1 name,platen
-1,set,linear_stage_axis,3
-1,set,axis 2 name,rotary stage
-1,set,axis 1 steps_in_rev,412500
-1,set,current_N,0
-1,set,axis 3 name,linear stage
-1,set,cathode 2 deposition_rate,32.0
-1,set,axis 2 accel_decel,50000
-1,set,cathode 2 name,cathode 2
-1,set,axis 3 steps_in_rev,44802.940112
-1,set,cathode 1 deposition_rate,13.0
-1,log,N = 2,false
-1,log,axis 1 accel_decel = 500000,false
-1,log,axis 1 conversion_factor = 6897.92,false
-1,log,axis 1 name = platen,false
-1,log,axis 1 steps_in_rev = 412500,false
-1,log,axis 2 accel_decel = 50000,false
-1,log,axis 2 conversion_factor = 600.521,false
-1,log,axis 2 name = rotary stage,false
-1,log,axis 2 steps_in_rev = 36000,false
-1,log,axis 3 accel_decel = 50000,false
-1,log,axis 3 conversion_factor = 251.98504,false
-1,log,axis 3 name = linear stage,false
-1,log,axis 3 steps_in_rev = 44802.940112,false
-1,log,cathode 1 deposition_rate = 13.0,false
-1,log,cathode 1 name = cathode 1,false
-1,log,cathode 2 deposition_rate = 32.0,false
-1,log,cathode 2 name = cathode 2,false
-1,log,chamber_name = R&D2,false
-1,log,current_N = 0,false
-1,log,current_bilayer = 0,false
-1,log,current_sweep_iterations = 0,false
-1,log,linear_stage_axis = 3,false
-1,log,mandrel_axis = 2,false
-1,log,platen_axis = 1,false
-1,log,run_name = RandD2_WSi_11jan13_1,false
0,log,,false
1,log,starting layer 1,false
2,log,starting bilayer 1,false
3,set,current_N,1
4,set,current_bilayer,1
5,set,current_sweep_iterations,2.0
6,log,ofsetting platen back -0.0 degrees,false
7,move_angle,1,0,20693.76,500000
8,log,ofsetting rotary stage back -4.0 degrees,false
9,move_angle,2,-400,1801.563,50000
10,log,sweeping slave axis platen at 0.0 angle at 0.0 RPM,false
11,slave_sweep,1,start,0,0.0,500000
12,log,opening shutter 1,true
13,shutter,1,open
14,log,rotating rotary stage 2.0 times at 0.722222222222 RPM,false
15,set,current_sweep,1
16,move_angle,2,36000,433.709611111,50000
17,set,current_sweep,2
18,move_angle,2,36000,433.709611111,50000
19,log,closing shutter 1,true
20,shutter,1,close
21,log,stopping slave sweep for platen,false
22,slave_sweep,1,stop,0,0.0,500000
23,log,rezeroing rotary stage by moving 4.0 degrees,false
24,move_angle,2,400,1801.563,50000
25,log,rezero slave axis platen,false
26,slave_rezero,1,20693.76,500000
27,check_pause
28,log,moving platen -180.0 degrees,false
29,move_angle,1,-206250,20693.76,500000
30,check_pause
31,log,starting bilayer 2,false
32,set,current_N,1
33,set,current_bilayer,2
34,set,current_sweep_iterations,1.0
35,log,ofsetting platen back -0.0 degrees,false
36,move_angle,1,0,20693.76,500000
37,log,ofsetting rotary stage back -4.0 degrees,false
38,move_angle,2,-400,1801.563,50000
39,log,sweeping slave axis platen at 0.0 angle at 0.0 RPM,false
40,slave_sweep,1,start,0,0.0,500000
41,log,opening shutter 2,true
42,shutter,2,open
43,log,rotating rotary stage 1.0 times at 1.0 RPM,false
44,set,current_sweep,1
45,move_angle,2,36000,600.521,50000
46,log,closing shutter 2,true
47,shutter,2,close
48,log,stopping slave sweep for platen,false
49,slave_sweep,1,stop,0,0.0,500000
50,log,rezeroing rotary stage by moving 4.0 degrees,false
51,move_angle,2,400,1801.563,50000
52,log,rezero slave axis platen,false
53,slave_rezero,1,20693.76,500000
54,check_pause
55,log,moving platen 180.0 degrees,false
56,move_angle,1,206250,20693.76,500000
57,check_pause
58,log,,false
59,log,starting layer 2,false
60,log,starting bilayer 1,false
61,set,current_N,2
62,set,current_bilayer,1
63,set,current_sweep_iterations,2.0
64,log,ofsetting platen back -0.0 degrees,false
65,move_angle,1,0,20693.76,500000
66,log,ofsetting rotary stage back -4.0 degrees,false
67,move_angle,2,-400,1801.563,50000
68,log,sweeping slave axis platen at 0.0 angle at 0.0 RPM,false
69,slave_sweep,1,start,0,0.0,500000
70,log,opening shutter 1,true
71,shutter,1,open
72,log,rotating rotary stage 2.0 times at 0.722222222222 RPM,false
73,set,current_sweep,1
74,move_angle,2,36000,433.709611111,50000
75,set,current_sweep,2
76,move_angle,2,36000,433.709611111,50000
77,log,closing shutter 1,true
78,shutter,1,close
79,log,stopping slave sweep for platen,false
80,slave_sweep,1,stop,0,0.0,500000
81,log,rezeroing rotary stage by moving 4.0 degrees,false
82,move_angle,2,400,1801.563,50000
83,log,rezero slave axis platen,false
84,slave_rezero,1,20693.76,500000
85,check_pause
86,log,moving platen -180.0 degrees,false
87,move_angle,1,-206250,20693.76,500000
88,check_pause
89,log,starting bilayer 2,false
90,set,current_N,2
91,set,current_bilayer,2
92,set,current_sweep_iterations,1.0
93,log,ofsetting platen back -0.0 degrees,false
94,move_angle,1,0,20693.76,500000
95,log,ofsetting rotary stage back -4.0 degrees,false
96,move_angle,2,-400,1801.563,50000
97,log,sweeping slave axis platen at 0.0 angle at 0.0 RPM,false
98,slave_sweep,1,start,0,0.0,500000
99,log,opening shutter 2,true
100,shutter,2,open
101,log,rotating rotary stage 1.0 times at 1.0 RPM,false
102,set,current_sweep,1
103,move_angle,2,36000,600.521,50000
104,log,closing shutter 2,true
105,shutter,2,close
106,log,stopping slave sweep for platen,false
107,slave_sweep,1,stop,0,0.0,500000
108,log,rezeroing rotary stage by moving 4.0 degrees,false
109,move_angle,2,400,1801.563,50000
110,log,rezero slave axis platen,false
111,slave_rezero,1,20693.76,500000
112,check_pause
113,log,moving platen 180.0 degrees,false
114,move_angle,1,206250,20693.76,500000
115,check_pause
